image_id,label,filename,rel_path,full_path,width,height,aspect_ratio,is_small,sha256,dhash,is_duplicate,duplicate_of,use_for_training,product_group,split
taper_smooth_62,taper_smooth,62.jpg,taper_smooth/62.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\62.jpg,225,225,1.0,True,64718d5c09d9fdcfc39a120e0b392eb29da72f7772bfd11780ad02dda5fde4fc,4d5d597878d8d8f8,False,,True,pg_taper_smooth_056,train
taper_smooth_63,taper_smooth,63.jpg,taper_smooth/63.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\63.jpg,225,225,1.0,True,3c50f7cb9d1a985555382a243d5de4a872979fbfbd1479b264fffa0cc95cbbf0,69696969697171b0,False,,True,pg_taper_smooth_014,val
taper_smooth_64,taper_smooth,64.jpg,taper_smooth/64.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\64.jpg,447,447,1.0,False,22be0c67c6b3163cee7aa61b7978aaa2c7ebf3ec68d990bd42b8c3b2ed067652,7071797979797870,False,,True,pg_taper_smooth_057,train
taper_smooth_65,taper_smooth,65.jpg,taper_smooth/65.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\65.jpg,205,246,0.833,True,6ce3c8f0bde07c3ad3171117e01ee209de21fa751f6ac3408da1ddd57c0282c9,0079797979797900,False,,True,pg_taper_smooth_058,train
taper_smooth_66,taper_smooth,66.jpg,taper_smooth/66.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\66.jpg,495,450,1.1,False,edc9dde432968d14ea380b54dd6fcd642da5f08a4c0b62fcbd543bb700cf03cd,042079393939ba12,False,,True,pg_taper_smooth_059,train
taper_smooth_67,taper_smooth,67.jpg,taper_smooth/67.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\67.jpg,517,485,1.066,False,539c7811266718798cee123a7f304a326d29d4deab2dd815890b1f8e44d3502c,207a7a727a727272,False,,True,pg_taper_smooth_060,train
taper_smooth_68,taper_smooth,68.jpg,taper_smooth/68.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\68.jpg,521,475,1.097,False,a179aee114bfec136cdafdad72b447d515d424033912d3eb7aae75bcd97ffb5f,26b139b1b9b9b212,False,,True,pg_taper_smooth_061,val
taper_smooth_69,taper_smooth,69.jpg,taper_smooth/69.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\69.jpg,552,500,1.104,False,b7592733775281497710c495360ea47acba5d922bc23225beccc79322f93ecd4,322830b2b2b2b2b2,False,,True,pg_taper_smooth_062,train
taper_smooth_7,taper_smooth,7.jpg,taper_smooth/7.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\7.jpg,800,1000,0.8,False,ca2724eec563ea43d8525c675f16a0c20f26502097f7c3638ad5c3aa143081b9,067171b0b2b2b204,False,,True,pg_taper_smooth_063,train
taper_smooth_70,taper_smooth,70.jpg,taper_smooth/70.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\70.jpg,577,501,1.152,False,cb76163fbd3552abacbeb94b07de7f9e62e2cb2026ad0737247fce55eed9ccca,2432727232b2b2b2,False,,True,pg_taper_smooth_064,train
taper_smooth_71,taper_smooth,71.jpg,taper_smooth/71.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\71.jpg,506,465,1.088,False,6d3b0287cea4fc9c948ec26da5a48c3518ab98080bb78642121ea3a76c758563,246279797a7a3232,False,,True,pg_taper_smooth_065,train
taper_smooth_72,taper_smooth,72.jpg,taper_smooth/72.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\72.jpg,582,505,1.152,False,c845955fb7c5abf5c6af740e958571e776c99793ed407f09b72b9dd39a205151,0c32b2323232b230,False,,True,pg_taper_smooth_066,train
taper_smooth_73,taper_smooth,73.jpg,taper_smooth/73.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\73.jpg,542,507,1.069,False,c618cfa12f9ddf745889b617837780c9766d59040b0ef3fe8eb9637ff2bbebd4,042269723a3a3232,False,,True,pg_taper_smooth_067,train
taper_smooth_74,taper_smooth,74.jpg,taper_smooth/74.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\74.jpg,541,500,1.082,False,f9fba8bab395dcd90454265015a6c14946645f4181b7727dc258ac91be859b9f,1438b230b2b2b232,False,,True,pg_taper_smooth_068,train
taper_smooth_75,taper_smooth,75.jpg,taper_smooth/75.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\75.jpg,520,492,1.057,False,956fcdbb1fb1adc587dfdcd19e5ec0e2cb3b4c3d713277418a5bc220a6fe8a2c,2462727272727232,False,,True,pg_taper_smooth_069,train
taper_smooth_76,taper_smooth,76.jpg,taper_smooth/76.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\76.jpg,505,490,1.031,False,2a1428800f50433823129dbd8895377ed44b5ccff3de20b0973a2f2fb4683df0,60797939b2b2b214,False,,True,pg_taper_smooth_070,train
taper_smooth_77,taper_smooth,77.jpg,taper_smooth/77.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\77.jpg,515,495,1.04,False,a673ffbd75ac203ba576da0c6ec68d1fbaf7f3a2a0e4d265338b5903f1ec8671,32a9b9b9b1b0b232,False,,True,pg_taper_smooth_071,train
taper_smooth_78,taper_smooth,78.jpg,taper_smooth/78.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\78.jpg,507,502,1.01,False,937a5ac7dc870f58105aa7824583f625587497da682ac9499099aae495eccf08,2472727272723232,False,,True,pg_taper_smooth_069,train
taper_smooth_79,taper_smooth,79.jpg,taper_smooth/79.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\79.jpg,1227,807,1.52,False,81b75560397c0db6057e8a8f4c0ffeb726a83a44ab43dab9fcdf403b65aba29f,6060706c64606c60,False,,True,pg_taper_smooth_072,train
taper_smooth_8,taper_smooth,8.jpg,taper_smooth/8.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\8.jpg,283,419,0.675,True,4034029bb6a9814add8e0ef9f23850cc99617fb03a692e17c9786911f606f6fd,f4e5e9e9e9e96971,False,,True,pg_taper_smooth_073,train
taper_smooth_80,taper_smooth,80.jpg,taper_smooth/80.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\80.jpg,292,336,0.869,True,de8fb2ca21bc78482db087ecfcbae3279c5d583734e6549347138a364c05f55a,006060606060b0b1,False,,True,pg_taper_smooth_074,train
taper_smooth_81,taper_smooth,81.jpg,taper_smooth/81.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\81.jpg,1005,731,1.375,False,e7209cbdb7b1ddb99bd774bfa9589006054a94a1d1a441533437cf5cb2e6f730,b2aaa8a8a9aab2b2,False,,True,pg_taper_smooth_075,train
taper_smooth_82,taper_smooth,82.jpg,taper_smooth/82.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\82.jpg,711,627,1.134,False,1c1e3c9cd6c71f6db9ee8eeb5c07bb5fddb934425c28df61473ad1c9235ae9f1,73338f173727cf4f,False,,True,pg_taper_smooth_076,val
taper_smooth_83,taper_smooth,83.jpg,taper_smooth/83.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\83.jpg,605,487,1.242,False,54bebc3bf1b19720e2e4449ad3589d907976bd7b40f7e63a0921fab8cc609a9d,273434343434a4e4,False,,True,pg_taper_smooth_077,train
taper_smooth_84,taper_smooth,84.jpg,taper_smooth/84.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\84.jpg,437,382,1.144,False,d73fdef778e4aa5886eb7320abbdf9683acefdb16b5bdf2bb3480b27171369cc,e292b1b1b1b1b1f0,False,,True,pg_taper_smooth_078,train
taper_smooth_85,taper_smooth,85.jpg,taper_smooth/85.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\85.jpg,315,331,0.952,False,f694ac90818fe2f6f627d26f243e2cee740be9983836d5c6ae81605be7931a46,00c2c2c2c2c2c2e0,False,,True,pg_taper_smooth_079,train
taper_smooth_86,taper_smooth,86.jpg,taper_smooth/86.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\86.jpg,542,565,0.959,False,7fbae843b3702a71cf15931fb75387ab4008e6d36ec020f7bc93d58550c49105,7169446068686830,False,,True,pg_taper_smooth_080,train
taper_smooth_87,taper_smooth,87.jpg,taper_smooth/87.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\87.jpg,497,492,1.01,False,8c5fcb1228b5dad30cbe0a9b05691c3f3551088c3f01cfc8360e434572d9a3fc,2962660606666425,False,,True,pg_taper_smooth_081,val
taper_smooth_88,taper_smooth,88.jpg,taper_smooth/88.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\88.jpg,786,737,1.066,False,51aecaed8644cc60c125e0d79847303c43e36c00bcaf7e278c3412f297822499,7061696968606272,False,,True,pg_taper_smooth_082,train
taper_smooth_89,taper_smooth,89.jpg,taper_smooth/89.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\89.jpg,541,567,0.954,False,056ba3001740e93d403e7ecc032c683a99ac56da54ad0351bd5cdda8b4749751,7161616161616170,False,,True,pg_taper_smooth_041,train
taper_smooth_9,taper_smooth,9.jpg,taper_smooth/9.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\9.jpg,1000,1000,1.0,False,088fb690646769f779ca844de899080ab1d97aabb9f290029e8c6e59bb47b084,4cb27032b2b2b24c,False,,True,pg_taper_smooth_083,train
taper_smooth_90,taper_smooth,90.jpg,taper_smooth/90.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\90.jpg,757,731,1.036,False,6cc5ef26bfdc1cb87ee7b29cf10101d43ebbf66eb44e6420ad946dd455dc3604,7061616160707272,False,,True,pg_taper_smooth_084,train
taper_smooth_91,taper_smooth,91.jpg,taper_smooth/91.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\91.jpg,457,485,0.942,False,a7eca90ae2621a4157aa8475a27a8840eb8a8a21a88758060cfdc7b08aae173b,7474606060602131,False,,True,pg_taper_smooth_085,train
taper_smooth_92,taper_smooth,92.jpg,taper_smooth/92.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\92.jpg,627,612,1.025,False,8c1df04a3d68336466ef89d3018a098c90147064168caeab1c56b2e07ba87bf7,6069696968686070,False,,True,pg_taper_smooth_086,train
taper_smooth_93,taper_smooth,93.jpg,taper_smooth/93.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\93.jpg,1097,786,1.396,False,d582b393c25767c4a7cfdfadf9b2b300d78d37b95ae8ca051adf9ce938f3323b,ccd6e4c4c6d4f4f0,False,,True,pg_taper_smooth_087,train
taper_smooth_94,taper_smooth,94.jpg,taper_smooth/94.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\94.jpg,521,585,0.891,False,d849c568f63e247d0ffc16db129ecf5802772040bf45b4ee7885dc03edf342de,6969696960686870,False,,True,pg_taper_smooth_086,train
taper_smooth_95,taper_smooth,95.jpg,taper_smooth/95.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\95.jpg,577,661,0.873,False,ffbd515a2f209afe53904646cf14865e05a00a13da862ddc64dae6f0a62bfde3,6168707070707068,False,,True,pg_taper_smooth_088,train
taper_smooth_96,taper_smooth,96.jpg,taper_smooth/96.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\96.jpg,457,425,1.075,False,39ab131a2a06a83459d3bf9c47306a1360f46969f34d69e845a983175700b72b,0014195959590800,False,,True,pg_taper_smooth_089,train
taper_smooth_97,taper_smooth,97.jpg,taper_smooth/97.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\97.jpg,541,477,1.134,False,fcd1bbaac3631ab1b5871bb8dbf9f4b4615829ece0f2be1a7542ba51ecec71a6,717979797939b8b8,False,,True,pg_taper_smooth_090,train
taper_smooth_98,taper_smooth,98.jpg,taper_smooth/98.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\98.jpg,511,545,0.938,False,48acda7cb7fee164099d4317b7fccb11c13544caaae4e555aae84a70529ebbe0,6c7d797979797878,False,,True,pg_taper_smooth_091,train
taper_smooth_99,taper_smooth,99.jpg,taper_smooth/99.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_smooth\99.jpg,576,592,0.973,False,b0b6659a42b67362ebc8fed62208f414019183740c39dac191358425fb225391,58626666662626e6,False,,True,pg_taper_smooth_092,train
taper_step_1,taper_step,1.jpg,taper_step/1.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\1.jpg,450,450,1.0,False,2bfe18766bd58e5b392440426fd18f516774528311168a189b1ada2b8a65e474,003070f0f0f2b230,False,,True,pg_taper_step_001,train
taper_step_10,taper_step,10.jpg,taper_step/10.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\10.jpg,554,554,1.0,False,807f82e319bc0d0dfd8d5615a2bb8cace437e09d4d99cde35be6849c341ea7c6,4010f2526a721220,False,,True,pg_taper_step_002,train
taper_step_100,taper_step,100.jpg,taper_step/100.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\100.jpg,297,316,0.94,True,2a9b38fd68cd462abcd5c2d07a916250ee1dd0fe3f1f01d9c62b5c6941051120,78f9b9f979383a32,False,,True,pg_taper_step_003,train
taper_step_101,taper_step,101.jpg,taper_step/101.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\101.jpg,582,577,1.009,False,35d5d8424466b8c68a71a1be162194b698023aad9ca6b2162bc4a66591557bcb,7161686060303030,False,,True,pg_taper_step_004,train
taper_step_102,taper_step,102.jpg,taper_step/102.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\102.jpg,280,402,0.697,True,1c7a3c358fde94139388dd3724edc22af801b587fac4078461b1f2077a02227e,70f06070f0617171,False,,True,pg_taper_step_005,train
taper_step_103,taper_step,103.jpg,taper_step/103.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\103.jpg,596,616,0.968,False,0d47d6ffea9c27bde8085e40df1b1928ffeeb6dfedc3512612f47de03ccea423,7034f2f2f2f232f0,False,,True,pg_taper_step_006,val
taper_step_104,taper_step,104.jpg,taper_step/104.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\104.jpg,647,675,0.959,False,127e68c571295a0dcb941cd2442deb77c3867a73924189d514e910f9302989ed,6860606060606060,False,,True,pg_taper_step_007,train
taper_step_105,taper_step,105.jpg,taper_step/105.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\105.jpg,607,602,1.008,False,e44cb7dba203557d075679769b69eece25a208ab800dd4ef3f5e018f04a1dd02,6878787878b2b2b2,False,,True,pg_taper_step_008,train
taper_step_106,taper_step,106.jpg,taper_step/106.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\106.jpg,265,337,0.786,True,21bc09cec82cdb6b09da761d424c9478951fb8673238de52e4bbd454a80cd67b,6161616161616160,False,,True,pg_taper_step_009,train
taper_step_107,taper_step,107.jpg,taper_step/107.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\107.jpg,506,450,1.124,False,44fb8ed7b92a593e8a8a022a90f4bd2074585f1f094d4fe53d016956eac7cb98,b1f1f1f1f1b0b030,False,,True,pg_taper_step_010,val
taper_step_108,taper_step,108.jpg,taper_step/108.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\108.jpg,555,581,0.955,False,c98125cbad38dad57b4484f0b196c1c3631c2b1e5b4c776615ac25747365b5a5,786969617170b0b2,False,,True,pg_taper_step_011,train
taper_step_109,taper_step,109.jpg,taper_step/109.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\109.jpg,540,541,0.998,False,ee24685e9bbfeebf04f46087157f795c97f7f734d7838e520344322c2072e9b7,70f999d979383838,False,,True,pg_taper_step_012,val
taper_step_11,taper_step,11.jpg,taper_step/11.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\11.jpg,554,554,1.0,False,a7bc113a964a5dceea872c73210013f6b6d80cc3d27d7932bccabb5412fcdeff,0018797979381818,False,,True,pg_taper_step_013,val
taper_step_12,taper_step,12.jpg,taper_step/12.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\12.jpg,430,500,0.86,False,ec92fae768b0e9d8d546b039ffc98939a68d0e27106af4aa52f1d8070a8de6c3,084d0c0c0c4d4d00,False,,True,pg_taper_step_014,train
taper_step_13,taper_step,13.jpg,taper_step/13.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\13.jpg,407,491,0.829,False,60e109ce19b17eaa3a072abd1c6980d276f92c74cbf7f90e6f2398b86cb03645,0030f8b8f8f8b2b2,False,,True,pg_taper_step_015,train
taper_step_14,taper_step,14.jpg,taper_step/14.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\14.jpg,500,500,1.0,False,311fe9c2b99481b49d69ce83e65770f7e17fa65c940847ab008b9aaba651af50,3871f0e0f0b0b030,False,,True,pg_taper_step_016,train
taper_step_15,taper_step,15.jpg,taper_step/15.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\15.jpg,1000,1000,1.0,False,40956640e780d227b71c091cb3c263a351c448175b647d0075ceb40fc14fbe8a,4430704460b2f272,False,,True,pg_taper_step_017,train
taper_step_16,taper_step,16.jpg,taper_step/16.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\16.jpg,800,800,1.0,False,60ebc02134d85897cd14ea162d931c1c502159bedd32e2fe41e6a524369550df,1070e8f0f0f0b2b2,False,,True,pg_taper_step_018,train
taper_step_17,taper_step,17.jpg,taper_step/17.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\17.jpg,850,1133,0.75,False,cb196c3e475f6f221c163a7d5813db123306751cee51501dbf0697f46596f4ef,0960a0a1e131e131,False,,True,pg_taper_step_019,train
taper_step_18,taper_step,18.jpg,taper_step/18.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\18.jpg,750,750,1.0,False,ec5d11db991d2e270a2d702224dfe8ce477560258abfbdd445ea21421371e70c,4839715979f91939,False,,True,pg_taper_step_020,train
taper_step_19,taper_step,19.jpg,taper_step/19.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\19.jpg,900,940,0.957,False,f9b743def5dff6138f298b0808250532adec61cd41958e6a110eca3df6b08874,1030e0e0e0f2b2b2,False,,True,pg_taper_step_021,train
taper_step_2,taper_step,2.jpg,taper_step/2.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\2.jpg,1200,1440,0.833,False,9b32a6b2c478cc4c96c744c1f0e87e58178b105c45774e1d889ffd25d7717be8,1030f8d8d8783a32,False,,True,pg_taper_step_022,train
taper_step_20,taper_step,20.jpg,taper_step/20.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\20.jpg,447,447,1.0,False,6f237af947e74d8e0076f9b126b197b04f419560edb6fcacefdd45c18d125575,4839795979791939,False,,True,pg_taper_step_020,train
taper_step_21,taper_step,21.jpg,taper_step/21.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\21.jpg,447,447,1.0,False,9970f7ea63a5b9df0d260a8f4ddef242e31e018b57d0f441affe5ddf9d8d0d72,1030687a7032b230,False,,True,pg_taper_step_023,val
taper_step_22,taper_step,22.jpg,taper_step/22.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\22.jpg,187,269,0.695,True,9ae7760c78f63f8cbc505920620deede61dd6f0e5e31c1bce635c84c1325da2f,92fa58fa3206d69e,False,,True,pg_taper_step_024,train
taper_step_23,taper_step,23.jpg,taper_step/23.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\23.jpg,447,447,1.0,False,e1a511ac0081500645395cf1c7bdd2369eee30c777b3ab64c665a9d0e286b06a,18f9795979395918,False,,True,pg_taper_step_025,train
taper_step_24,taper_step,24.jpg,taper_step/24.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\24.jpg,447,447,1.0,False,213b5b134ae32904c04403a85ebbe1f3a2c03a3035fc50f32d293594a366f033,625844545c707070,False,,True,pg_taper_step_026,train
taper_step_25,taper_step,25.jpg,taper_step/25.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\25.jpg,554,554,1.0,False,4d407e007c609c835f1248dccef5deb4c177539e919055cbcea518d4203c1ee4,2010796969381838,False,,True,pg_taper_step_027,train
taper_step_26,taper_step,26.jpg,taper_step/26.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\26.jpg,205,246,0.833,True,8c654df0e7b311b819bfb8636152dd8e848bf12ac0ab28dcc6c3919adff31ed0,1878d9d9f9b9b919,False,,True,pg_taper_step_028,train
taper_step_27,taper_step,27.jpg,taper_step/27.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\27.jpg,399,501,0.796,False,7d9dec93e22c1ee58e11e21f7835ef344d2abadc663375c3d1282201693bfe75,1e1e317959793938,False,,True,pg_taper_step_029,train
taper_step_28,taper_step,28.jpg,taper_step/28.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\28.jpg,225,225,1.0,True,1264b34432ae177af7ecc7621a55788c4e781f7d20173ebee9851f908af68a87,4838fcd8f8b93939,False,,True,pg_taper_step_030,val
taper_step_29,taper_step,29.jpg,taper_step/29.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\29.jpg,447,447,1.0,False,dc49bc60a4b30f3264fe80b256e6d85c0269d27c6d9d6c36858e892a143a8f6b,b8f9d9d979b9f939,False,,True,pg_taper_step_031,train
taper_step_3,taper_step,3.jpg,taper_step/3.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\3.jpg,1200,1440,0.833,False,137bbf5ab5c45fcd75f4d2409e14c4bb1eb5e84283756cc3ec3cfe98db26c9f7,4030f0d8d8f8b272,False,,True,pg_taper_step_032,train
taper_step_30,taper_step,30.jpg,taper_step/30.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\30.jpg,447,447,1.0,False,a462c35c471a504b201e3135ecac0862b6d436fa26aa2043cfe126f93631739c,17e7c084c6c3e7e6,False,,True,pg_taper_step_033,train
taper_step_31,taper_step,31.jpg,taper_step/31.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\31.jpg,223,226,0.987,True,90c187d409400f4ea340f8a45fb0577be02f3972c8a6d5a222574c6434042d00,947a7a7ab29224ca,False,,True,pg_taper_step_034,train
taper_step_32,taper_step,32.jpg,taper_step/32.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\32.jpg,224,224,1.0,True,d14417bc8702cdc9f37e1c118078dbeac3836a96d8b9a9620a713b1fafc6215d,5038f9f9f979b9b9,False,,True,pg_taper_step_035,train
taper_step_33,taper_step,33.jpg,taper_step/33.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\33.jpg,225,225,1.0,True,217aa8b46b7ae1dd30b97bcd0379ff0234d74fd6429b46f77b12b7e26ffa7dbe,40b9795979f91979,False,,True,pg_taper_step_020,train
taper_step_34,taper_step,34.jpg,taper_step/34.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\34.jpg,300,300,1.0,False,11694f2e3da32c39eea70dfbeb1e281c3d4d2cffd2ac98e1fa8170fda4b05505,0831795975713939,False,,True,pg_taper_step_036,train
taper_step_35,taper_step,35.jpg,taper_step/35.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\35.jpg,554,554,1.0,False,b9d6f1a04a4350d7da3c58b26d6e23d446d19950ecd604d98ca02186d945dcb6,0018797979391818,False,,True,pg_taper_step_013,val
taper_step_36,taper_step,36.jpg,taper_step/36.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\36.jpg,447,447,1.0,False,858941cfb71e3d425d21d3237a32a5652e540a5077b413220e820acd0a95ad77,5038795979791959,False,,True,pg_taper_step_020,train
taper_step_37,taper_step,37.jpg,taper_step/37.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\37.jpg,225,225,1.0,True,5f49ffcf042028c60088f4e32e1fcff4b93e94df4d1ef747863fcace5546a72d,292e1e0b5b5b1bdb,False,,True,pg_taper_step_037,val
taper_step_38,taper_step,38.jpg,taper_step/38.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\38.jpg,447,447,1.0,False,ac7d292f4181289a456531bc2d91101900f01687b7cd9cb2d9dbbd3d70ed96b0,0039795969791939,False,,True,pg_taper_step_020,train
taper_step_39,taper_step,39.jpg,taper_step/39.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\39.jpg,447,447,1.0,False,406309ce2bb07b219972996f0aa553bfbe73c67b7217718c67364e208a758402,1272727179717230,False,,True,pg_taper_step_038,train
taper_step_4,taper_step,4.jpg,taper_step/4.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\4.jpg,430,500,0.86,False,64982d8d59876c7f8f47374e29f5b417fa8ab05615156f064fd9808f7943b291,240f060e0e86060c,False,,True,pg_taper_step_039,train
taper_step_40,taper_step,40.jpg,taper_step/40.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\40.jpg,447,447,1.0,False,0d04031a03358341ba7fd9eadba826d973fe385ae6a33ecf50d5c9d14a5f9c77,0039795949791939,False,,True,pg_taper_step_020,train
taper_step_41,taper_step,41.jpg,taper_step/41.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\41.jpg,447,447,1.0,False,499b929578ea094e7a4d4e1f700c44f77eb69ff748100078a3e568a2fa3b742f,1070697169687030,False,,True,pg_taper_step_040,train
taper_step_42,taper_step,42.jpg,taper_step/42.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\42.jpg,194,259,0.749,True,7b2c9bab5ca6b647feecb3d6a000ab3e9b82885d9cb901c26ccc9ae72eac46d6,00001078783a1000,False,,True,pg_taper_step_041,train
taper_step_43,taper_step,43.jpg,taper_step/43.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\taper_step\43.jpg,300,300,1.0,False,e955fb4a24bcc9a588555f673a5b5e8393185098c23688662ad0b55a520e06aa,0870717171b2b272,False,,True,pg_taper_step_042,train
